,is_canceled,lead_time,Direct(bool),precancel(bool),prebook(bool),change_room(bool),reserve_change(bool),parkinglot(bool),special_request(bool),customer_type(label),Contract,Group,Transient,Transient-Party
5977,1,40,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5978,1,40,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5979,1,40,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5980,1,40,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5981,1,92,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5982,1,40,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5983,1,40,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5984,1,40,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5985,1,8,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5986,1,40,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5987,1,40,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5988,1,144,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5989,1,41,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5990,1,0,1.0,0,0,1,0,0.0,0.0,2,0,0,1,0
5991,0,3,0.0,0,0,1,0,0.0,1.0,2,0,0,1,0
5992,1,80,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
5993,1,124,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
5994,0,304,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
5995,1,87,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5996,1,258,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
5997,0,304,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
5998,0,274,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
5999,1,155,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6000,1,125,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6001,0,237,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
6002,1,101,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6003,1,118,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6004,1,118,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6005,1,101,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6006,1,66,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6007,1,49,1.0,0,0,1,0,0.0,0.0,2,0,0,1,0
6008,1,109,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6009,1,32,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6010,1,2,0.0,0,0,1,0,0.0,0.0,2,0,0,1,0
6011,0,193,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6012,0,217,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6013,1,202,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6014,1,178,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6015,1,171,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6016,1,0,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6017,1,126,0.0,0,0,1,0,0.0,0.0,2,0,0,1,0
6018,1,1,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6019,1,126,0.0,0,0,1,0,0.0,0.0,2,0,0,1,0
6020,1,79,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6021,1,78,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6022,0,5,1.0,0,0,0,0,1.0,0.0,2,0,0,1,0
6023,1,116,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6024,0,210,1.0,0,0,0,0,1.0,0.0,2,0,0,1,0
6025,1,82,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6026,1,117,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6027,1,123,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6028,1,123,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6029,1,82,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6030,1,25,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6031,0,192,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6032,1,256,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6033,1,70,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6034,1,262,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6035,0,220,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6036,0,248,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
6037,0,236,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6038,0,212,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6039,1,46,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6040,1,0,1.0,0,0,1,0,0.0,0.0,2,0,0,1,0
6041,1,241,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6042,1,262,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6043,0,307,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
6044,0,221,1.0,0,0,0,0,1.0,0.0,3,0,0,0,1
6045,1,46,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6046,1,34,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6047,1,73,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6048,1,98,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6049,1,101,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6050,0,233,0.0,0,0,0,0,1.0,1.0,2,0,0,1,0
6051,1,32,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6052,0,222,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6053,1,201,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6054,0,257,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6055,1,126,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
6056,0,206,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6057,1,200,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6058,1,68,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6059,1,30,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6060,1,209,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6061,1,197,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6062,1,139,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6063,0,222,0.0,0,0,1,0,1.0,1.0,2,0,0,1,0
6064,0,223,1.0,0,0,0,0,1.0,0.0,3,0,0,0,1
6065,0,223,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6066,0,223,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6067,0,223,1.0,0,0,1,0,0.0,1.0,3,0,0,0,1
6068,0,223,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6069,0,223,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6070,0,223,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6071,0,223,1.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6072,0,223,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6073,0,223,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6074,0,223,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6075,0,223,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6076,0,223,1.0,0,0,1,0,1.0,0.0,3,0,0,0,1
6077,0,223,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6078,0,223,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6079,1,28,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6080,1,28,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6081,0,223,1.0,0,0,0,0,1.0,0.0,3,0,0,0,1
6082,0,223,1.0,0,0,1,0,1.0,0.0,3,0,0,0,1
6083,0,223,1.0,0,0,0,0,1.0,0.0,3,0,0,0,1
6084,0,223,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6085,0,213,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6086,0,223,0.0,0,0,1,0,0.0,1.0,2,0,0,1,0
6087,0,223,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6088,1,213,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6089,0,227,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6090,0,227,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6091,1,69,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6092,1,100,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6093,1,99,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6094,1,100,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6095,1,100,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6096,1,100,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6097,0,257,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6098,0,224,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6099,0,224,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6100,0,224,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6101,0,224,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6102,0,224,1.0,0,0,0,0,1.0,1.0,3,0,0,0,1
6103,1,105,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6104,0,224,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6105,0,224,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6106,0,224,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6107,1,100,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6108,1,228,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6109,0,224,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6110,0,224,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6111,1,100,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6112,1,141,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6113,0,197,0.0,0,0,0,0,1.0,1.0,2,0,0,1,0
6114,1,276,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6115,0,225,1.0,0,0,0,0,1.0,0.0,3,0,0,0,1
6116,1,26,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6117,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6118,0,225,1.0,0,0,0,0,1.0,0.0,3,0,0,0,1
6119,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6120,0,225,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6121,0,225,1.0,0,0,0,0,1.0,0.0,3,0,0,0,1
6122,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6123,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6124,1,22,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6125,1,101,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6126,0,225,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6127,1,183,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6128,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6129,0,225,1.0,0,0,0,0,1.0,0.0,3,0,0,0,1
6130,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6131,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6132,0,225,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6133,0,225,1.0,0,0,1,0,1.0,0.0,3,0,0,0,1
6134,0,225,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6135,0,225,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6136,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6137,0,225,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6138,0,225,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6139,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6140,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6141,0,225,1.0,0,0,1,0,1.0,0.0,3,0,0,0,1
6142,0,225,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6143,0,225,1.0,0,0,0,0,1.0,0.0,3,0,0,0,1
6144,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6145,0,225,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6146,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6147,0,225,1.0,0,0,0,0,1.0,0.0,3,0,0,0,1
6148,0,225,1.0,0,0,1,0,1.0,0.0,3,0,0,0,1
6149,0,225,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6150,0,225,1.0,0,0,0,0,1.0,0.0,3,0,0,0,1
6151,1,139,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6152,0,225,1.0,0,0,1,0,1.0,0.0,3,0,0,0,1
6153,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6154,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6155,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6156,0,225,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6157,0,264,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6158,0,311,0.0,0,0,1,0,0.0,0.0,0,1,0,0,0
6159,0,238,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6160,0,264,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6161,1,18,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6162,1,143,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6163,1,100,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6164,1,100,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6165,1,7,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6166,1,7,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6167,1,7,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6168,1,122,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6169,1,7,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6170,1,7,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6171,1,277,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6172,1,7,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6173,1,7,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6174,1,7,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6175,1,100,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6176,1,100,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6177,0,226,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6178,1,135,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6179,1,100,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6180,1,143,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6181,1,100,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6182,1,11,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6183,1,102,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6184,1,18,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6185,0,204,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6186,0,312,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
6187,0,204,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6188,0,204,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6189,0,312,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
6190,1,227,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6191,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6192,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6193,1,225,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6194,1,212,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6195,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6196,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6197,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6198,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6199,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6200,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6201,1,225,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6202,0,225,0.0,0,0,1,0,0.0,0.0,2,0,0,1,0
6203,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6204,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6205,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6206,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6207,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6208,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6209,1,225,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6210,0,213,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6211,1,145,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6212,1,145,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6213,1,145,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6214,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6215,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6216,0,225,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6217,1,145,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6218,1,116,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6219,1,144,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6220,1,108,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6221,1,144,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6222,1,116,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6223,1,102,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6224,0,210,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6225,1,168,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6226,1,5,0.0,0,0,1,0,0.0,0.0,2,0,0,1,0
6227,1,11,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6228,1,16,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6229,1,5,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6230,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6231,0,314,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
6232,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6233,1,107,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6234,0,0,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6235,0,0,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6236,0,229,1.0,0,0,1,0,0.0,0.0,3,0,0,0,1
6237,1,50,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6238,1,43,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6239,1,125,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6240,1,0,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6241,1,117,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6242,1,126,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6243,0,215,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6244,1,136,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6245,1,237,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6246,0,215,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6247,1,71,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6248,1,71,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6249,0,215,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6250,1,207,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6251,1,152,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6252,0,213,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
6253,1,76,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6254,1,63,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6255,0,290,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6256,0,235,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6257,0,235,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6258,1,102,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6259,0,105,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6260,1,124,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6261,0,241,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6262,1,102,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6263,1,102,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6264,1,77,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6265,1,134,0.0,0,0,0,0,0.0,0.0,0,1,0,0,0
6266,0,232,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6267,1,90,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6268,1,102,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6269,1,46,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6270,1,33,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6271,1,102,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6272,0,206,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6273,0,206,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6274,0,266,0.0,0,0,1,0,0.0,0.0,0,1,0,0,0
6275,1,7,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6276,1,179,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
6277,1,2,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6278,1,215,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6279,1,215,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6280,1,215,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6281,1,215,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6282,1,215,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6283,1,118,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6284,1,30,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6285,1,43,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6286,1,215,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6287,1,215,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6288,1,30,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6289,1,215,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6290,1,215,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6291,1,215,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6292,1,215,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6293,1,215,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6294,1,133,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6295,0,217,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6296,0,235,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6297,0,208,0.0,0,0,1,0,0.0,0.0,2,0,0,1,0
6298,0,216,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6299,1,107,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6300,1,40,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6301,1,168,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6302,1,147,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6303,1,34,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6304,1,98,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6305,1,250,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6306,1,101,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6307,1,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6308,0,237,0.0,0,0,1,0,0.0,1.0,3,0,0,0,1
6309,1,237,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
6310,1,91,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6311,1,20,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6312,1,54,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6313,1,182,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6314,1,182,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6315,1,182,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6316,1,182,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6317,1,182,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6318,1,150,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6319,1,182,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6320,1,182,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6321,1,182,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6322,1,122,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6323,1,122,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6324,1,81,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6325,1,182,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6326,0,270,0.0,0,0,1,0,0.0,1.0,0,1,0,0,0
6327,1,237,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6328,1,143,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6329,1,227,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6330,1,198,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6331,1,44,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6332,1,136,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6333,0,294,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6334,0,227,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6335,0,216,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6336,0,219,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6337,0,270,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6338,0,319,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
6339,0,319,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
6340,1,264,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6341,1,264,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6342,1,264,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6343,1,157,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6344,1,37,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6345,1,113,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6346,1,130,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6347,1,144,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6348,1,128,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6349,1,78,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
6350,1,151,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
6351,1,161,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
