,is_canceled,lead_time,Direct(bool),precancel(bool),prebook(bool),change_room(bool),reserve_change(bool),parkinglot(bool),special_request(bool),customer_type(label),Contract,Group,Transient,Transient-Party
10332,1,19,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10333,1,152,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
10334,1,43,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10335,1,31,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10336,1,184,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10337,1,53,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10338,1,62,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10339,1,60,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10340,1,62,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10341,1,69,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10342,1,60,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10343,1,87,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10344,1,33,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10345,1,45,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10346,1,60,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10347,1,123,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10348,1,54,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10349,1,22,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10350,1,54,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10351,1,34,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10352,0,121,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10353,1,89,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10354,1,194,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
10355,1,32,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10356,1,42,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10357,1,79,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10358,1,73,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10359,1,110,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10360,1,36,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10361,1,120,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10362,0,118,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
10363,0,118,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
10364,1,87,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10365,1,12,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10366,0,123,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10367,1,114,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10368,1,16,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10369,0,123,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10370,0,139,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10371,1,131,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10372,1,8,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10373,1,120,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10374,1,45,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10375,1,103,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10376,1,22,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10377,1,99,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10378,1,11,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10379,1,72,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10380,1,72,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10381,1,34,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10382,1,62,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10383,1,71,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10384,1,71,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10385,1,71,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10386,1,71,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10387,1,83,0.0,0,0,1,0,0.0,1.0,3,0,0,0,1
10388,1,99,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10389,0,130,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10390,1,33,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10391,0,118,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10392,0,118,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10393,1,97,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10394,1,113,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10395,1,118,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10396,1,3,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10397,1,93,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10398,1,3,1.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10399,0,121,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10400,1,93,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10401,0,120,0.0,0,0,0,0,1.0,1.0,3,0,0,0,1
10402,1,114,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10403,1,114,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10404,1,11,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10405,0,120,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
10406,1,33,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10407,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10408,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10409,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10410,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10411,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10412,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10413,1,95,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10414,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10415,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10416,1,56,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10417,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10418,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10419,1,75,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10420,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10421,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10422,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10423,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10424,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10425,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10426,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10427,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10428,1,88,0.0,0,0,1,0,0.0,0.0,2,0,0,1,0
10429,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10430,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10431,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10432,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10433,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10434,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10435,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10436,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10437,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10438,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10439,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10440,1,437,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10441,1,16,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10442,0,121,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10443,1,100,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10444,1,152,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10445,1,115,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10446,1,120,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10447,1,199,0.0,0,0,1,0,0.0,1.0,0,1,0,0,0
10448,1,106,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10449,1,200,0.0,0,0,1,0,0.0,1.0,0,1,0,0,0
10450,1,152,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10451,0,126,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10452,0,122,0.0,0,0,1,0,0.0,0.0,2,0,0,1,0
10453,1,79,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10454,0,143,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10455,1,102,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10456,1,70,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10457,1,56,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10458,1,75,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10459,1,81,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10460,1,75,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10461,1,21,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10462,1,88,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10463,1,106,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10464,1,88,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10465,1,74,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10466,1,88,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10467,1,110,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10468,0,145,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10469,0,145,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10470,0,122,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10471,1,122,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10472,0,147,0.0,0,0,1,0,0.0,0.0,2,0,0,1,0
10473,1,94,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10474,1,67,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10475,0,123,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10476,1,103,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10477,1,13,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10478,1,103,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10479,1,103,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10480,1,103,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10481,1,103,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10482,1,253,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10483,1,253,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10484,1,253,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10485,1,104,0.0,0,0,1,0,0.0,0.0,2,0,0,1,0
10486,1,100,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10487,0,123,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10488,1,207,0.0,0,0,0,0,0.0,1.0,0,1,0,0,0
10489,0,126,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10490,1,92,0.0,0,0,1,0,0.0,1.0,2,0,0,1,0
10491,1,253,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10492,1,253,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10493,0,126,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10494,1,147,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10495,1,104,0.0,0,0,1,0,0.0,0.0,2,0,0,1,0
10496,1,253,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10497,1,253,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10498,1,253,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10499,1,253,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10500,1,253,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10501,0,126,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10502,1,123,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10503,1,133,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10504,0,122,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10505,1,122,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10506,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10507,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10508,1,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10509,0,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10510,0,288,0.0,0,0,1,0,0.0,1.0,3,0,0,0,1
10511,1,259,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10512,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10513,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10514,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10515,1,259,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10516,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10517,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10518,0,148,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10519,1,130,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10520,1,178,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10521,0,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10522,1,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10523,0,128,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10524,1,137,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10525,0,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10526,1,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10527,0,148,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10528,0,148,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10529,0,288,0.0,0,0,1,0,0.0,1.0,3,0,0,0,1
10530,0,288,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
10531,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10532,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10533,1,259,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10534,1,105,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10535,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10536,1,259,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10537,0,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10538,0,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10539,0,130,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10540,1,131,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10541,0,288,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
10542,0,288,0.0,0,0,1,0,0.0,1.0,3,0,0,0,1
10543,0,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10544,0,148,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10545,0,154,1.0,0,0,0,0,0.0,1.0,3,0,0,0,1
10546,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10547,1,9,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10548,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10549,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10550,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10551,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10552,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10553,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10554,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10555,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10556,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10557,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10558,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10559,1,134,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10560,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10561,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10562,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10563,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10564,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10565,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10566,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10567,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10568,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10569,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10570,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10571,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10572,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10573,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10574,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10575,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10576,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10577,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10578,1,302,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10579,1,259,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10580,1,259,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10581,1,259,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10582,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10583,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10584,0,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10585,1,130,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10586,1,124,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10587,1,190,1.0,0,0,0,0,0.0,1.0,3,0,0,0,1
10588,1,259,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10589,1,259,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10590,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10591,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10592,0,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10593,0,154,1.0,0,0,0,0,0.0,1.0,3,0,0,0,1
10594,0,148,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10595,1,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10596,0,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10597,0,148,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10598,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10599,1,259,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10600,1,31,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10601,0,288,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
10602,1,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10603,0,148,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10604,1,178,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10605,1,259,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10606,1,259,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10607,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10608,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10609,0,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10610,0,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10611,0,288,0.0,0,0,1,0,0.0,0.0,3,0,0,0,1
10612,0,154,1.0,0,0,0,0,0.0,1.0,3,0,0,0,1
10613,0,130,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
10614,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10615,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10616,1,288,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10617,1,137,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10618,1,131,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10619,1,116,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10620,1,259,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10621,1,259,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10622,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10623,1,204,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10624,0,139,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10625,1,103,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10626,0,139,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10627,0,124,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10628,0,134,0.0,0,0,1,0,0.0,1.0,2,0,0,1,0
10629,1,103,1.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10630,1,110,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10631,1,53,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10632,1,15,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10633,1,53,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10634,1,144,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10635,0,136,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10636,1,95,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10637,1,47,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10638,0,123,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
10639,1,144,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10640,0,132,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
10641,1,119,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10642,1,31,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10643,1,125,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10644,0,123,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
10645,1,127,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10646,1,49,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10647,0,289,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10648,0,132,0.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10649,0,135,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10650,1,101,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10651,0,129,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10652,0,124,0.0,0,0,1,0,0.0,1.0,2,0,0,1,0
10653,0,130,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10654,1,54,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10655,0,123,0.0,0,0,0,0,0.0,1.0,3,0,0,0,1
10656,1,48,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10657,0,142,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10658,0,150,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10659,1,91,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10660,0,124,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10661,0,124,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10662,1,117,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10663,1,29,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10664,1,149,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10665,0,148,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10666,1,38,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10667,0,127,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10668,1,62,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10669,1,126,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10670,1,10,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10671,1,62,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10672,1,95,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10673,1,116,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10674,1,73,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10675,1,140,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10676,0,138,0.0,0,0,0,0,1.0,1.0,2,0,0,1,0
10677,0,138,0.0,0,0,0,0,1.0,1.0,2,0,0,1,0
10678,1,98,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10679,1,39,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10680,1,67,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10681,1,12,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10682,1,98,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10683,1,37,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10684,1,73,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10685,1,11,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10686,1,19,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10687,1,71,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10688,0,127,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10689,1,15,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10690,1,107,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10691,1,61,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10692,1,19,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10693,0,126,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10694,1,127,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10695,1,51,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10696,1,38,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10697,1,89,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10698,1,18,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10699,1,49,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10700,0,125,0.0,0,0,1,0,0.0,1.0,2,0,0,1,0
10701,0,127,1.0,0,0,0,0,0.0,0.0,3,0,0,0,1
10702,1,83,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10703,1,109,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10704,1,23,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
10705,0,152,0.0,0,0,0,0,0.0,1.0,2,0,0,1,0
10706,1,18,0.0,0,0,0,0,0.0,0.0,2,0,0,1,0
